,ACS_GEO_ID,ACS_GEO_ID2,STFIPS,AREATYPE,AREA,TOTAL_POPULATION,CIVILIAN_LABOR_FORCE,NUMBER_EMPLOYED,UNEMPLOYMENT_RATE,MEDIAN_HOUSEHOLD_INCOME,PER_CAPITA_INCOME,POVERTY_RATE,HIGH_SCHOOL_GRADUATE,BACHELOR_DEGREE_GRADUATE,MEDIAN_GROSS_RENT,RENT_PERCENT_INCOME,MEDIAN_HOUSING_VALUE,OWNER_COST_PERCENT_INCOME,MEAN_TRAVEL_TIME_TO_WORK,CIVILIAN_VETERANS,AREANAME_UNUSED
169,0500000US05111,05,05,04,111,23896,10409,9802,5.8,40921,20963,21.4,80.3,11.1,603,28.4,78800,13.8,24.0,5.6,"Poinsett County, Arkansas"
170,0500000US05133,05,05,04,133,17081,7765,7338,5.5,47704,22320,21.3,76.5,12.8,581,23.0,84300,12.8,26.4,7.4,"Sevier County, Arkansas"
171,0500000US05013,05,05,04,013,5192,2208,2111,4.4,46417,23688,13.4,84.2,11.4,640,30.4,70000,11.6,21.9,8.7,"Calhoun County, Arkansas"
172,0500000US05019,05,05,04,019,22386,10790,10575,2.0,41620,21337,20.3,90.0,26.6,606,28.6,111600,13.4,20.8,7.8,"Clark County, Arkansas"
173,0500000US05075,05,05,04,075,16549,7113,6600,7.2,39993,21473,15.6,84.1,15.4,549,25.7,76800,14.0,26.7,8.4,"Lawrence County, Arkansas"
174,0500000US05095,05,05,04,095,7050,3220,2978,7.5,38468,23538,27.1,78.9,12.7,517,27.5,61400,12.2,23.6,7.1,"Monroe County, Arkansas"
175,0500000US05029,05,05,04,029,20858,9569,8927,6.7,42802,25158,17.6,87.0,15.6,647,26.8,107600,14.3,25.0,10.9,"Conway County, Arkansas"
176,0500000US05101,05,05,04,101,7812,2983,2878,3.5,38082,19735,15.8,86.5,20.5,547,31.7,114700,14.1,30.7,9.1,"Newton County, Arkansas"
177,0500000US05001,05,05,04,001,17914,8350,7864,5.8,46696,26386,17.3,83.9,15.8,648,26.8,88600,13.9,15.5,7.4,"Arkansas County, Arkansas"
178,0500000US05085,05,05,04,085,72528,33780,32568,3.6,59094,27293,12.2,89.1,20.6,796,27.1,142500,15.9,28.0,12.6,"Lonoke County, Arkansas"
179,0500000US05015,05,05,04,015,27965,12470,12013,3.7,46110,25295,14.8,86.3,21.2,610,23.9,136900,15.0,20.8,10.6,"Carroll County, Arkansas"
180,0500000US05123,05,05,04,123,25900,9102,8542,6.2,35348,18447,24.9,81.9,10.4,633,31.3,64600,13.3,19.2,6.7,"St. Francis County, Arkansas"
181,0500000US05119,05,05,04,119,392967,193195,184202,4.7,51749,32692,16.8,90.4,34.3,861,29.3,157200,16.3,20.4,9.1,"Pulaski County, Arkansas"
182,0500000US06047,06,06,04,047,271382,119120,104983,11.9,53672,23011,21.2,69.1,13.8,1021,30.3,252700,19.4,28.6,4.8,"Merced County, California"
183,0500000US06043,06,06,04,043,17420,7672,7038,8.3,48820,28757,15.2,90.6,24.6,929,35.7,275700,19.6,26.6,10.2,"Mariposa County, California"
184,0500000US06049,06,06,04,049,8907,3235,2957,8.6,45507,22843,18.8,84.8,15.2,717,25.6,140600,15.8,16.1,10.9,"Modoc County, California"
185,0500000US06013,06,06,04,013,1142251,590758,559366,5.3,99716,48178,8.7,89.5,42.4,1819,31.3,625800,21.4,38.7,5.3,"Contra Costa County, California"
186,0500000US06027,06,06,04,027,17977,8593,8238,4.1,57316,32590,9.3,88.6,27.2,919,24.6,269100,18.3,16.5,10.6,"Inyo County, California"
187,0500000US06099,06,06,04,099,543194,250975,228175,9.1,60704,26258,15.1,78.9,17.1,1155,32.0,291600,20.4,29.9,5.3,"Stanislaus County, California"
188,0500000US06083,06,06,04,083,444829,226585,213438,5.8,74624,36039,13.5,80.9,34.2,1643,33.4,577400,20.8,20.5,6.1,"Santa Barbara County, California"
189,0500000US06103,06,06,04,103,63912,26951,24633,8.6,44514,24301,22.1,84.5,15.7,872,33.8,215900,21.4,23.4,9.0,"Tehama County, California"
190,0500000US06051,06,06,04,051,14310,8619,8328,3.4,62260,34552,12.1,88.6,28.8,1206,24.9,312500,21.8,15.1,6.1,"Mono County, California"
191,0500000US06069,06,06,04,069,60376,31510,29347,6.9,86958,33174,8.4,80.5,19.7,1535,29.4,551500,23.8,35.7,5.9,"San Benito County, California"
192,0500000US13029,13,13,04,029,37063,17402,16208,6.9,72624,31623,12.4,91.6,33.1,1242,32.1,223900,18.0,31.9,13.9,"Bryan County, Georgia"
193,0500000US13035,13,13,04,035,24090,9983,9503,4.8,43471,27195,21.6,80.6,12.2,850,31.0,132600,17.2,32.7,7.4,"Butts County, Georgia"
194,0500000US13039,13,13,04,039,53231,23135,21519,7.0,56951,29741,15.5,91.3,23.9,945,28.5,165700,16.8,22.9,16.1,"Camden County, Georgia"
195,0500000US13079,13,13,04,079,12325,5145,4707,8.5,46283,23204,19.9,83.1,10.5,709,26.3,93400,14.9,29.4,9.4,"Crawford County, Georgia"
196,0500000US13099,13,13,04,099,10312,4060,3703,8.8,30640,19026,30.5,80.4,15.1,709,28.6,86900,18.7,25.0,6.4,"Early County, Georgia"
197,0500000US13069,13,13,04,069,43021,17592,16896,4.0,40859,19905,19.9,75.7,13.0,623,24.4,100600,16.1,19.8,6.3,"Coffee County, Georgia"
198,0500000US13077,13,13,04,077,143260,73840,70819,4.1,75913,33875,10.7,89.2,30.3,1096,29.4,211600,16.9,31.1,9.4,"Coweta County, Georgia"
199,0500000US13123,13,13,04,123,30414,13653,13076,4.2,52625,27282,16.8,81.7,20.4,765,26.7,177500,15.4,31.8,10.5,"Gilmer County, Georgia"
200,0500000US13297,13,13,04,297,91442,44166,41903,5.1,61599,27889,12.1,86.9,21.7,1000,33.4,190300,17.3,33.3,7.0,"Walton County, Georgia"
201,0500000US13317,13,13,04,317,9844,4220,4092,3.0,37838,24674,23.7,83.7,13.8,762,32.8,87200,19.5,26.6,7.4,"Wilkes County, Georgia"
202,0500000US13091,13,13,04,091,20829,8350,7878,5.7,39302,20216,21.8,85.6,14.3,620,24.6,76300,13.6,30.5,7.6,"Dodge County, Georgia"
203,0500000US13129,13,13,04,129,57202,27166,26262,3.3,45865,24092,18.0,77.9,14.7,731,28.6,136000,16.2,24.1,6.2,"Gordon County, Georgia"
204,0500000US13057,13,13,04,057,247515,132111,127265,3.7,82740,36503,7.5,92.1,38.2,1241,28.6,253500,17.5,35.4,7.5,"Cherokee County, Georgia"
205,0500000US13113,13,13,04,113,112303,55252,53105,3.9,90145,44061,5.5,95.3,46.2,1326,27.5,281400,16.7,32.0,12.2,"Fayette County, Georgia"
206,0500000US13177,13,13,04,177,29502,14268,13314,6.7,69280,29348,12.8,90.9,25.4,881,23.6,152800,16.3,21.4,10.2,"Lee County, Georgia"
207,0500000US13227,13,13,04,227,31387,14900,14170,4.9,67631,31965,10.2,85.3,23.1,856,25.1,200200,16.4,32.8,11.1,"Pickens County, Georgia"
208,0500000US13133,13,13,04,133,17349,6861,6482,5.5,52129,37818,19.5,85.3,26.9,727,28.7,210300,18.7,27.8,9.0,"Greene County, Georgia"
209,0500000US13075,13,13,04,075,17177,7554,7128,5.6,41854,20128,24.0,79.1,13.5,737,26.8,87500,18.2,25.8,8.0,"Cook County, Georgia"
210,0500000US13085,13,13,04,085,24536,12532,12035,4.0,66281,34239,8.6,87.2,30.6,918,25.8,230300,16.8,33.9,7.4,"Dawson County, Georgia"
211,0500000US13121,13,13,04,121,1036200,566527,535127,5.5,69673,47163,14.4,92.6,52.9,1205,29.4,313300,17.8,28.8,5.3,"Fulton County, Georgia"
212,0500000US15001,15,15,04,001,199459,93880,88098,6.2,62409,30542,15.6,92.3,29.4,1180,29.6,350000,18.1,26.1,9.5,"Hawaii County, Hawaii"
213,0500000US15003,15,15,04,003,984821,490262,470749,4.0,85857,36816,8.3,91.9,35.0,1745,33.6,678200,20.9,29.1,10.1,"Honolulu County, Hawaii"
214,0500000US15007,15,15,04,007,71769,37903,36460,3.8,83554,33143,8.1,92.5,29.2,1375,28.2,570700,20.1,22.1,7.0,"Kauai County, Hawaii"
215,0500000US15005,15,15,04,005,66,52,52,0.0,69375,49118,10.0,90.3,24.2,1063,13.2,-666666666,-666666666.0,5.1,3.1,"Kalawao County, Hawaii"
216,0500000US16031,16,16,04,031,23690,10438,10141,2.8,52935,21687,14.3,83.6,18.6,647,21.3,162100,14.8,16.6,6.8,"Cassia County, Idaho"
217,0500000US16063,16,16,04,063,5350,2656,2559,3.7,50053,21656,12.1,76.6,10.3,639,23.4,145600,17.1,29.6,8.2,"Lincoln County, Idaho"
218,0500000US16085,16,16,04,085,10709,4796,4714,1.7,64475,33709,7.2,94.6,30.4,773,38.5,314800,18.9,14.6,12.3,"Valley County, Idaho"
219,0500000US16041,16,16,04,041,13464,6006,5915,1.5,57215,24185,10.4,90.3,17.7,680,23.8,211900,15.9,27.1,5.5,"Franklin County, Idaho"
220,0500000US16069,16,16,04,069,40217,19968,19215,3.8,58107,29544,13.3,92.0,22.9,727,29.7,191500,16.2,17.0,9.6,"Nez Perce County, Idaho"
221,0500000US16055,16,16,04,055,157322,76339,73191,4.1,57242,29948,11.7,93.2,25.2,993,29.3,260300,18.6,21.9,10.9,"Kootenai County, Idaho"
222,0500000US16067,16,16,04,067,20705,9911,9547,3.7,53370,24262,16.7,79.2,14.1,701,23.0,149600,14.5,16.4,6.6,"Minidoka County, Idaho"
223,0500000US16083,16,16,04,083,84869,41607,40237,3.3,52919,25352,14.3,87.1,20.6,800,27.9,166800,18.3,18.3,9.2,"Twin Falls County, Idaho"
224,0500000US16013,16,16,04,013,22373,12579,12325,2.0,56694,33645,12.5,88.7,35.4,933,28.7,428900,19.4,19.6,8.3,"Blaine County, Idaho"
225,0500000US16015,16,16,04,015,7378,3114,2947,5.4,59646,31975,10.7,94.3,27.1,754,26.6,232300,16.6,38.0,13.9,"Boise County, Idaho"
226,0500000US16023,16,16,04,023,2581,999,951,4.8,42132,30294,18.0,92.8,16.2,656,24.5,128900,14.7,18.6,10.6,"Butte County, Idaho"
227,0500000US16047,16,16,04,047,15148,7383,6984,5.4,47204,23607,16.3,79.1,17.2,704,25.5,157800,16.0,22.2,9.1,"Gooding County, Idaho"
228,0500000US16001,16,16,04,001,456849,238277,229029,3.9,66293,34919,10.8,95.2,38.5,995,28.6,270800,17.5,20.7,8.6,"Ada County, Idaho"
229,0500000US16007,16,16,04,007,6000,2665,2585,3.0,54167,26378,16.8,93.5,18.9,589,24.8,149800,13.6,25.5,7.1,"Bear Lake County, Idaho"
230,0500000US16011,16,16,04,011,45839,20729,19732,4.8,55472,23059,11.2,89.2,21.2,662,25.1,160100,15.2,23.3,7.0,"Bingham County, Idaho"
231,0500000US16025,16,16,04,025,1048,505,493,2.4,39688,30209,15.6,93.3,16.3,853,32.2,183300,16.3,39.1,11.7,"Camas County, Idaho"
232,0500000US16035,16,16,04,035,8673,3052,2842,6.9,43915,23412,12.8,90.4,17.9,719,27.7,155900,16.5,29.5,15.8,"Clearwater County, Idaho"
233,0500000US16051,16,16,04,051,28534,13525,12917,4.5,63048,24677,6.9,90.2,24.7,796,21.2,203700,16.1,24.0,7.6,"Jefferson County, Idaho"
234,0500000US41039,41,41,04,039,373340,186417,173561,6.9,52426,29705,17.6,91.9,30.5,989,32.9,263200,19.8,20.4,9.1,"Lane County, Oregon"
235,0500000US51181,51,51,04,181,6523,3342,3151,5.7,57962,30260,15.9,85.0,20.6,903,25.3,197800,18.1,41.3,13.1,"Surry County, Virginia"
236,0500000US51043,51,51,04,043,14423,7525,7193,4.4,80026,41332,7.6,89.1,32.2,1151,35.2,347200,18.3,38.1,9.6,"Clarke County, Virginia"
237,0500000US51117,51,51,04,117,30728,12636,12145,3.9,43207,25056,19.0,81.9,20.2,695,27.0,132600,15.9,25.7,9.6,"Mecklenburg County, Virginia"
238,0500000US51015,51,51,04,015,75079,36417,35140,3.5,62711,30272,8.7,87.4,22.7,890,25.3,214000,16.8,23.9,9.3,"Augusta County, Virginia"
239,0500000US51075,51,51,04,075,22865,11472,11064,3.6,93994,51720,5.2,91.4,41.8,1208,23.1,375200,15.5,30.8,8.1,"Goochland County, Virginia"
240,0500000US51113,51,51,04,113,13170,6536,6204,5.1,57895,30777,6.6,86.1,23.4,687,31.1,257900,19.2,28.9,7.9,"Madison County, Virginia"
241,0500000US51161,51,51,04,161,93823,47252,45744,3.2,68948,36469,6.9,92.3,35.6,956,25.9,199800,15.8,23.6,8.7,"Roanoke County, Virginia"
242,0500000US51025,51,51,04,025,16520,6663,6025,9.6,44434,21732,20.4,78.5,13.6,668,29.0,112200,17.6,29.8,9.7,"Brunswick County, Virginia"
243,0500000US51131,51,51,04,131,11885,5095,4891,4.0,47227,28518,18.0,82.5,22.6,733,25.4,176800,15.9,20.7,11.1,"Northampton County, Virginia"
244,0500000US51163,51,51,04,163,22570,10437,9926,4.9,54600,31539,14.2,86.8,26.7,800,24.7,199600,16.6,25.9,9.2,"Rockbridge County, Virginia"
245,0500000US51720,51,51,04,720,3970,1798,1607,10.6,29000,21741,28.2,84.0,22.8,618,34.0,93800,13.6,12.5,7.6,"Norton city, Virginia"
246,0500000US51570,51,51,04,570,17428,8453,7768,8.1,54550,28364,12.1,91.5,25.5,1038,34.6,171700,18.2,24.3,12.5,"Colonial Heights city, Virginia"
247,0500000US51021,51,51,04,021,6388,2436,2305,5.4,48531,22522,10.3,88.6,14.2,589,34.5,113200,12.7,28.9,6.8,"Bland County, Virginia"
248,0500000US51023,51,51,04,023,33343,16610,16083,3.2,71110,35893,6.5,92.8,28.3,908,24.5,227700,16.1,28.0,10.7,"Botetourt County, Virginia"
249,0500000US51520,51,51,04,520,16912,7415,6966,6.1,37500,23015,22.6,84.7,25.4,687,30.2,111700,16.7,19.9,9.1,"Bristol city, Virginia"
250,0500000US51830,51,51,04,830,14927,6787,6394,5.8,57463,29758,20.7,94.7,56.8,1193,33.9,306000,15.0,19.1,7.6,"Williamsburg city, Virginia"
251,0500000US51035,51,51,04,035,29801,13363,12997,2.7,44835,25449,14.6,80.8,15.0,565,25.3,112900,14.1,26.0,7.8,"Carroll County, Virginia"
252,0500000US06067,06,06,04,067,1524553,753280,704151,6.5,67151,32751,14.7,87.7,30.9,1252,32.5,351900,20.4,27.8,6.7,"Sacramento County, California"
253,0500000US06017,06,06,04,017,188563,90018,85101,5.5,83377,42749,8.4,93.4,34.3,1260,30.9,460900,21.5,30.0,9.0,"El Dorado County, California"
254,0500000US06053,06,06,04,053,433410,197404,187708,4.9,71015,30073,13.1,71.5,24.7,1495,32.5,516600,21.7,23.4,5.4,"Monterey County, California"
255,0500000US06075,06,06,04,075,874961,546541,523501,4.2,112449,68883,10.3,88.5,58.1,1895,24.1,1097800,19.6,33.8,3.1,"San Francisco County, California"
256,0500000US06073,06,06,04,073,3316073,1690177,1588732,6.0,78980,38073,11.6,87.4,38.8,1658,33.3,563700,22.5,26.5,8.6,"San Diego County, California"
257,0500000US06107,06,06,04,107,461898,197528,178687,9.5,49687,21380,23.8,70.8,14.6,942,33.1,205000,20.3,22.6,4.6,"Tulare County, California"
258,0500000US06023,06,06,04,023,135940,67283,62030,7.8,48041,28769,20.1,90.5,30.4,981,36.1,313200,20.5,18.7,7.4,"Humboldt County, California"
259,0500000US06003,06,06,04,003,1039,392,343,12.5,63750,36739,19.7,91.2,34.5,538,17.2,365300,18.8,18.1,9.4,"Alpine County, California"
260,0500000US06039,06,06,04,039,155433,63822,58268,8.7,57585,22853,19.9,71.9,14.6,1014,32.1,251200,19.2,28.3,5.6,"Madera County, California"
261,0500000US06087,06,06,04,087,273962,144670,136406,5.7,82234,41312,13.1,86.3,40.8,1717,35.2,756600,21.8,27.7,4.6,"Santa Cruz County, California"
262,0500000US06105,06,06,04,105,12700,4897,4465,8.8,40846,26523,19.0,92.4,19.5,799,34.6,287700,16.0,21.6,10.9,"Trinity County, California"
263,0500000US06065,06,06,04,065,2411439,1116090,1032734,7.5,67005,28596,13.7,82.0,22.3,1375,34.5,350100,22.9,34.0,6.8,"Riverside County, California"
264,0500000US06071,06,06,04,071,2149031,990400,914514,7.7,63362,25215,16.0,80.0,21.0,1283,34.0,328200,21.7,31.6,5.8,"San Bernardino County, California"
265,0500000US06041,06,06,04,041,259943,135786,130747,3.7,115246,72466,7.2,93.3,59.5,2069,30.8,995800,22.1,32.6,5.1,"Marin County, California"
266,0500000US06061,06,06,04,061,385512,186227,178325,4.2,89691,43759,7.7,94.5,39.7,1542,31.1,471500,21.6,27.9,8.7,"Placer County, California"
267,0500000US06089,06,06,04,089,179212,78414,74134,5.5,54667,29720,16.7,91.1,22.2,1039,31.6,252300,19.8,20.5,9.8,"Shasta County, California"
268,0500000US06095,06,06,04,095,441829,220169,206978,6.0,81472,35400,9.5,88.4,26.9,1592,31.8,406900,21.4,33.2,9.8,"Solano County, California"
269,0500000US06011,06,06,04,011,21454,10127,9692,4.3,59401,26932,13.0,71.3,15.0,889,27.6,265200,19.6,25.7,5.3,"Colusa County, California"
270,0500000US28029,28,28,04,029,28501,11680,10808,7.5,42151,20093,24.0,80.2,14.5,733,29.9,95200,14.6,30.9,5.0,"Copiah County, Mississippi"
271,0500000US28049,28,28,04,049,238797,115656,104928,9.3,44625,23734,21.3,87.5,29.0,869,31.3,118600,17.4,23.3,6.1,"Hinds County, Mississippi"
272,0500000US28145,28,28,04,145,28507,13050,12282,5.9,45754,21705,15.1,78.1,13.4,696,22.7,100600,14.8,24.7,5.2,"Union County, Mississippi"
273,0500000US28139,28,28,04,139,22018,9321,8914,4.4,39246,19501,20.0,79.9,15.2,564,26.3,86900,14.4,25.9,5.2,"Tippah County, Mississippi"
274,0500000US28035,28,28,04,035,75224,35431,32568,8.1,39840,22534,26.0,87.4,27.8,773,33.6,122700,15.8,21.0,8.0,"Forrest County, Mississippi"
275,0500000US28071,28,28,04,071,53590,26515,24997,5.7,50272,27765,22.1,90.4,45.6,954,37.0,199700,16.3,19.5,4.5,"Lafayette County, Mississippi"
276,0500000US28087,28,28,04,087,59150,26534,24392,8.1,50441,26438,20.4,86.0,23.4,805,28.9,134200,15.0,20.0,9.8,"Lowndes County, Mississippi"
277,0500000US28157,28,28,04,157,8875,2718,2434,10.4,27313,15475,34.7,74.8,13.7,561,36.4,70300,16.7,27.0,4.2,"Wilkinson County, Mississippi"
278,0500000US28065,28,28,04,065,11339,4726,4303,9.0,32116,20638,24.9,82.4,14.1,605,38.4,94600,15.7,36.6,8.0,"Jefferson Davis County, Mississippi"
279,0500000US28123,28,28,04,123,28332,12077,11243,6.9,34943,22203,25.5,74.0,11.4,707,29.7,71300,14.8,26.0,5.6,"Scott County, Mississippi"
280,0500000US28163,28,28,04,163,28565,10416,8876,14.8,33279,19972,31.8,78.9,13.4,636,32.6,88900,16.0,26.1,6.9,"Yazoo County, Mississippi"
281,0500000US28011,28,28,04,011,31848,11703,10739,8.2,29854,18843,35.0,77.8,23.6,637,32.8,96100,16.5,18.7,4.5,"Bolivar County, Mississippi"
282,0500000US28113,28,28,04,113,39532,14690,13966,4.9,31784,17621,33.0,83.2,16.6,717,31.7,95500,16.7,24.4,6.6,"Pike County, Mississippi"
283,0500000US28131,28,28,04,131,18276,8170,7886,3.5,45483,23820,19.8,82.2,15.8,680,25.6,112800,15.2,33.2,11.1,"Stone County, Mississippi"
284,0500000US28069,28,28,04,069,9943,3699,3311,10.5,31103,16995,28.5,82.1,14.7,402,23.6,73600,15.5,30.5,4.0,"Kemper County, Mississippi"
285,0500000US28133,28,28,04,133,26168,9517,8212,13.7,30838,15646,31.7,74.9,15.4,642,31.9,78400,16.9,18.8,4.3,"Sunflower County, Mississippi"
286,0500000US28001,28,28,04,001,31266,11621,10449,10.1,29936,18386,31.5,77.9,17.4,600,33.4,92100,15.5,22.3,6.0,"Adams County, Mississippi"
287,0500000US28033,28,28,04,033,178975,93968,88982,5.3,67038,30195,9.2,90.4,25.0,1057,27.4,168500,16.3,25.4,8.0,"DeSoto County, Mississippi"
288,0500000US42045,42,42,04,045,564554,296187,279607,5.6,74477,40026,10.0,93.1,39.0,1078,29.7,244400,19.3,29.7,6.0,"Delaware County, Pennsylvania"
289,0500000US42111,42,42,04,111,74361,33964,32230,5.1,49089,25781,12.4,88.2,15.9,607,27.7,107000,15.7,25.2,9.6,"Somerset County, Pennsylvania"
290,0500000US29123,29,29,04,123,12179,5231,5005,4.3,43636,24418,14.2,84.4,15.6,607,29.9,106100,16.0,26.7,11.7,"Madison County, Missouri"
291,0500000US29217,29,29,04,217,20595,9256,8861,4.3,43276,24312,14.8,88.3,18.9,650,28.2,98300,15.4,18.1,8.2,"Vernon County, Missouri"
292,0500000US29147,29,29,04,147,22359,11402,11072,2.9,44232,22915,22.0,92.3,28.6,657,27.8,126400,14.4,16.1,5.2,"Nodaway County, Missouri"
293,0500000US29041,29,29,04,041,7483,3201,3091,3.4,46738,23903,14.0,90.7,17.2,514,25.3,87900,13.7,24.7,9.3,"Chariton County, Missouri"
294,0500000US29223,29,29,04,223,13195,4623,4322,6.5,34316,19457,24.1,76.2,9.6,566,27.0,85100,14.7,28.3,12.5,"Wayne County, Missouri"
295,0500000US29201,29,29,04,201,38633,17517,16745,4.4,44139,24921,19.8,85.0,16.3,687,26.9,109200,14.8,20.9,9.3,"Scott County, Missouri"
296,0500000US29011,29,29,04,011,11797,5525,5135,7.1,44125,26509,20.3,87.2,19.9,557,28.8,97500,13.9,23.2,7.9,"Barton County, Missouri"
297,0500000US29039,29,29,04,039,14043,5552,5164,7.0,39365,22623,15.8,87.7,13.6,612,31.2,98900,17.2,25.6,12.0,"Cedar County, Missouri"
298,0500000US29073,29,29,04,073,14711,7216,7019,2.7,54885,28617,9.0,87.8,19.2,611,22.5,134200,15.2,27.4,9.2,"Gasconade County, Missouri"
299,0500000US29121,29,29,04,121,15199,6706,6354,5.2,42746,22136,12.8,88.2,16.3,549,24.3,97200,16.1,21.6,10.5,"Macon County, Missouri"
300,0500000US29149,29,29,04,149,10647,4121,3977,3.5,33601,18398,23.8,83.1,14.6,541,34.0,93600,14.1,21.3,11.4,"Oregon County, Missouri"
301,0500000US29186,29,29,04,186,17848,9189,8870,3.5,60129,29742,11.5,89.4,19.7,729,28.4,166200,14.9,28.4,9.7,"Ste. Genevieve County, Missouri"
302,0500000US29067,29,29,04,067,13306,5292,4984,5.8,37425,21083,20.4,82.1,10.8,560,27.5,123100,16.6,27.2,9.8,"Douglas County, Missouri"
303,0500000US29083,29,29,04,083,21735,9616,9038,6.0,45795,26944,21.1,87.8,15.9,639,28.3,110500,15.9,25.8,13.6,"Henry County, Missouri"
304,0500000US29109,29,29,04,109,38204,18138,17024,6.1,44742,22957,16.8,84.7,16.0,681,27.3,109600,16.1,23.3,10.2,"Lawrence County, Missouri"
305,0500000US29169,29,29,04,169,52425,18633,17522,6.0,53492,23651,15.1,92.8,28.3,993,23.8,159200,17.2,18.9,21.9,"Pulaski County, Missouri"
306,0500000US29215,29,29,04,215,25604,9626,8906,7.5,35067,19973,25.3,83.6,13.5,591,34.0,111700,16.7,25.0,13.0,"Texas County, Missouri"
307,0500000US29027,29,29,04,027,44889,21037,20346,3.3,56938,25849,10.6,86.2,23.1,708,27.1,157400,15.0,23.4,9.5,"Callaway County, Missouri"
308,0500000US29053,29,29,04,053,17660,8062,7723,4.2,52735,23961,12.1,88.7,22.1,664,24.3,132900,15.9,27.1,9.0,"Cooper County, Missouri"
309,0500000US29075,29,29,04,075,6616,3148,3027,3.8,47790,24269,14.8,89.2,19.1,612,19.6,88200,14.7,23.5,8.9,"Gentry County, Missouri"
310,0500000US51191,51,51,04,191,54071,24983,23678,5.2,48495,27524,14.6,85.7,22.8,716,26.7,151800,15.4,25.5,8.0,"Washington County, Virginia"
311,0500000US51139,51,51,04,139,23788,11637,10882,6.5,51792,25170,15.1,82.6,13.7,790,28.7,169200,16.5,34.8,9.0,"Page County, Virginia"
312,0500000US51510,51,51,04,510,157613,100005,96960,3.0,100939,62679,10.3,93.0,63.1,1747,27.2,572900,19.4,31.9,8.9,"Alexandria city, Virginia"
313,0500000US51650,51,51,04,650,135041,65782,61782,6.1,56287,30135,15.2,91.4,26.9,1118,31.0,186700,20.3,22.6,18.5,"Hampton city, Virginia"
314,0500000US51013,51,51,04,013,233464,151003,146900,2.7,120071,71841,6.8,94.3,75.3,1970,25.6,705400,18.3,29.2,6.5,"Arlington County, Virginia"
315,0500000US51027,51,51,04,027,21788,6903,6405,7.2,31956,19496,28.4,70.1,11.8,617,24.8,72300,14.3,27.3,4.5,"Buchanan County, Virginia"
316,0500000US51179,51,51,04,179,146773,74816,72033,3.7,111108,42126,4.4,93.2,39.9,1546,29.0,346100,18.3,40.5,19.4,"Stafford County, Virginia"
317,0500000US51760,51,51,04,760,226622,124778,116615,6.5,47250,33549,23.2,85.4,39.6,1025,32.7,230500,19.9,21.8,6.3,"Richmond city, Virginia"
318,0500000US51057,51,51,04,057,10998,5497,5121,6.8,51954,26847,16.8,82.3,17.4,885,34.3,202800,18.3,35.7,7.3,"Essex County, Virginia"
319,0500000US51185,51,51,04,185,41603,16210,15160,6.5,42099,23738,17.5,81.7,14.9,656,23.9,99700,14.4,25.1,7.2,"Tazewell County, Virginia"
320,0500000US51685,51,51,04,685,16986,9779,9340,4.5,88046,34326,6.4,82.7,27.9,1732,30.0,308000,22.9,40.5,7.3,"Manassas Park city, Virginia"
321,0500000US51183,51,51,04,183,11377,4466,4151,7.1,49487,21652,13.1,80.3,12.7,807,26.6,125800,17.0,34.9,10.2,"Sussex County, Virginia"
322,0500000US51683,51,51,04,683,41174,22944,21799,5.0,81493,33082,8.0,82.7,29.6,1528,34.2,324600,21.7,36.5,7.7,"Manassas city, Virginia"
323,0500000US51775,51,51,04,775,25317,12836,12277,4.4,57165,31924,9.1,89.2,27.9,913,26.1,181900,17.6,20.6,8.6,"Salem city, Virginia"
324,0500000US51037,51,51,04,037,12040,5369,5048,6.0,40573,22018,23.7,83.2,10.9,620,30.9,111900,14.5,32.8,8.8,"Charlotte County, Virginia"
325,0500000US51081,51,51,04,081,11525,4099,3899,4.9,50300,19550,15.3,77.8,9.2,854,25.0,117700,16.8,23.7,8.9,"Greensville County, Virginia"
326,0500000US53067,53,53,04,067,279711,137582,128801,6.4,72003,35169,10.4,93.7,35.7,1218,31.3,287900,19.3,26.8,13.4,"Thurston County, Washington"
327,0500000US53013,53,53,04,013,3992,1836,1737,5.4,53423,36551,11.3,91.2,25.6,763,25.7,179400,17.9,19.2,12.2,"Columbia County, Washington"
328,0500000US72059,72,72,04,059,18514,6080,4762,21.7,17379,9136,54.8,76.9,24.7,349,29.7,79700,12.1,24.5,2.8,"Guayanilla Municipio, Puerto Rico"
329,0500000US72121,72,72,04,121,22560,7701,6407,16.8,17319,9810,46.5,74.3,19.4,467,32.3,95800,14.6,26.5,3.4,"Sabana Grande Municipio, Puerto Rico"
330,0500000US72067,72,72,04,067,15943,6345,4909,22.6,19030,12479,43.6,76.4,22.9,424,35.3,98700,14.5,22.6,2.6,"Hormigueros Municipio, Puerto Rico"
331,0500000US72141,72,72,04,141,28676,9016,6220,31.0,15399,8683,52.6,72.2,18.7,396,28.6,90000,13.5,35.5,2.4,"Utuado Municipio, Puerto Rico"
